run_id,prompt_language,task,prompt_condition,model,requested_model,resolved_model,temperature,top_p,max_output_tokens,seed,config_name,config_version,prompt_path,prompt_sha256,done,n_trials,parse_success_rate,invalid_response_count,source_path,adjusted_average_pumps,advantageous_choice_rate,average_earning_per_balloon,average_net_outcome,average_pumps,average_reward_per_trial,deck_A_rate,deck_B_rate,deck_C_rate,deck_D_rate,directed_exploration,exploration_rate,explosion_rate,horizon_effect,learning_curve_change,learning_slope,n_balloons,n_games,net_score,post_explosion_adjustment,post_loss_switching_rate,random_exploration_effect,switching_rate
en:bart:role_human:20260715,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260715,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,352,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260715.json,8.35483870967742,,0.3237500000000001,,8.025,,,,,,,,0.225,,,,40,,,-0.8888888888888888,,,
en:bart:role_human:20260716,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260716,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,279,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260716.json,6.75,,0.23625,,6.275,,,,,,,,0.3,,,,40,,,-0.4166666666666667,,,
en:bart:role_human:20260717,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260717,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,368,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260717.json,9.03125,,0.36125000000000007,,8.4,,,,,,,,0.2,,,,40,,,1.4285714285714286,,,
en:bart:role_human:20260718,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260718,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,355,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260718.json,8.516129032258064,,0.3299999999999999,,8.1,,,,,,,,0.225,,,,40,,,-1.5555555555555556,,,
en:bart:role_human:20260719,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260719,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,298,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260719.json,6.607142857142857,,0.23125000000000004,,6.75,,,,,,,,0.3,,,,40,,,-2.4166666666666665,,,
en:bart:role_human:20260720,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260720,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,295,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260720.json,6.3,,0.23625,,6.625,,,,,,,,0.25,,,,40,,,-2.1,,,
en:bart:role_human:20260721,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260721,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,281,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260721.json,6.6,,0.2475,,6.275,,,,,,,,0.25,,,,40,,,1.5555555555555556,,,
en:bart:role_human:20260722,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260722,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,446,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260722.json,10.580645161290322,,0.41,,10.375,,,,,,,,0.225,,,,40,,,-2.111111111111111,,,
en:bart:role_human:20260723,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260723,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,350,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260723.json,8.741935483870968,,0.33875000000000005,,7.975,,,,,,,,0.225,,,,40,,,1,,,
en:bart:role_human:20260724,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260724,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,225,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260724.json,4.892857142857143,,0.17124999999999999,,4.925,,,,,,,,0.3,,,,40,,,-1.5833333333333333,,,
en:bart:role_human:20260725,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260725,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,397,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260725.json,9.838709677419354,,0.38125000000000003,,9.15,,,,,,,,0.225,,,,40,,,-0.3333333333333333,,,
en:bart:role_human:20260726,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260726,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,293,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260726.json,6.967741935483871,,0.2699999999999999,,6.55,,,,,,,,0.225,,,,40,,,-0.2222222222222222,,,
en:bart:role_human:20260727,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260727,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,324,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260727.json,7.5625,,0.30249999999999994,,7.3,,,,,,,,0.2,,,,40,,,-1.25,,,
en:bart:role_human:20260728,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260728,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,315,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260728.json,7.321428571428571,,0.25625,,7.175,,,,,,,,0.3,,,,40,,,-0.25,,,
en:bart:role_human:20260729,en,bart,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260729,experiment_config_stage01,0.5,prompts/bart/role_human.md,47cf4dc5f7058fe8b038d19bd79fc012fddcbc950b2391f101555ef4c6a868a6,true,400,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_role_human_seed-20260729.json,10.4,,0.3899999999999999,,9.25,,,,,,,,0.25,,,,40,,,1.4,,,
en:bart:risk_emphasis:20260710,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260710,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,411,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260710.json,10.89655172413793,,0.39500000000000013,,9.55,,,,,,,,0.275,,,,40,,,2.272727272727273,,,
en:bart:risk_emphasis:20260711,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260711,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,369,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260711.json,8.962962962962964,,0.3025,,8.55,,,,,,,,0.325,,,,40,,,-0.7692307692307693,,,
en:bart:risk_emphasis:20260712,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260712,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,389,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260712.json,9.366666666666667,,0.35125,,8.975,,,,,,,,0.25,,,,40,,,0.6,,,
en:bart:risk_emphasis:20260713,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260713,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,305,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260713.json,7.592592592592593,,0.2562500000000001,,6.95,,,,,,,,0.325,,,,40,,,-0.38461538461538464,,,
en:bart:risk_emphasis:20260714,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260714,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,392,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260714.json,9.714285714285714,,0.3399999999999999,,9.1,,,,,,,,0.3,,,,40,,,-1.0833333333333333,,,
en:bart:risk_emphasis:20260715,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260715,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,396,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260715.json,10.107142857142858,,0.3537500000000001,,9.2,,,,,,,,0.3,,,,40,,,1.1666666666666667,,,
en:bart:risk_emphasis:20260716,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260716,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,292,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260716.json,7.423076923076923,,0.24124999999999996,,6.65,,,,,,,,0.35,,,,40,,,-0.14285714285714285,,,
en:bart:risk_emphasis:20260717,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260717,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,357,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260717.json,8.379310344827585,,0.3037499999999999,,8.2,,,,,,,,0.275,,,,40,,,-1,,,
en:bart:risk_emphasis:20260718,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260718,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,409,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260718.json,10.275862068965518,,0.3725000000000001,,9.5,,,,,,,,0.275,,,,40,,,0.2727272727272727,,,
en:bart:risk_emphasis:20260719,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260719,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,306,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260719.json,6.851851851851852,,0.23124999999999996,,6.975,,,,,,,,0.325,,,,40,,,-2.3076923076923075,,,
en:bart:risk_emphasis:20260720,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260720,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,333,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260720.json,7.428571428571429,,0.26,,7.625,,,,,,,,0.3,,,,40,,,-1.3333333333333333,,,
en:bart:risk_emphasis:20260721,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260721,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,308,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260721.json,7.481481481481482,,0.2525,,7.025,,,,,,,,0.325,,,,40,,,0.5,,,
en:bart:risk_emphasis:20260722,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260722,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,543,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260722.json,13.166666666666666,,0.4937500000000002,,12.825,,,,,,,,0.25,,,,40,,,-0.9,,,
en:bart:risk_emphasis:20260723,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260723,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,321,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260723.json,7.4,,0.27749999999999997,,7.275,,,,,,,,0.25,,,,40,,,-0.2,,,
en:bart:risk_emphasis:20260724,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260724,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,271,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260724.json,6.576923076923077,,0.21375000000000002,,6.125,,,,,,,,0.35,,,,40,,,-0.21428571428571427,,,
en:bart:risk_emphasis:20260725,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260725,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,398,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260725.json,9.724137931034482,,0.35250000000000004,,9.225,,,,,,,,0.275,,,,40,,,-0.5454545454545454,,,
en:bart:risk_emphasis:20260726,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260726,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,389,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260726.json,10.068965517241379,,0.36500000000000005,,9,,,,,,,,0.275,,,,40,,,1.1,,,
en:bart:risk_emphasis:20260727,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260727,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,349,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260727.json,8.172413793103448,,0.29625,,8,,,,,,,,0.275,,,,40,,,-1.4545454545454546,,,
en:bart:risk_emphasis:20260728,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260728,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,360,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260728.json,8.758620689655173,,0.31749999999999995,,8.275,,,,,,,,0.275,,,,40,,,0.45454545454545453,,,
en:bart:risk_emphasis:20260729,en,bart,risk_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260729,experiment_config_stage01,0.5,prompts/bart/risk_emphasis.md,4cb602fcc67deeabc5ddaa03de9f4dc83b6855437230f34de15083e8d19ce534,true,406,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\bart_risk_emphasis_seed-20260729.json,10.678571428571429,,0.37374999999999997,,9.45,,,,,,,,0.3,,,,40,,,1.5,,,
